year,ADM1_NAME,ADM2_NAME,Stability_Zone,Area_Sleikh,Area_Total,Production,Yield_kg_ha,Shape_Area,Shape_Leng,annual_rain_mm,aridity_index,aspect_deg,bulk_dens,cec_cmol_kg,clay_pct,cropland,elevation_m,et_mm,gdd_annual,grassland,gwt_depth_m,max_temp_c,mean_temp_c,min_temp_c,moisture_pct,ndvi_peak,ndvi_std,pet_mm,ph,ph_quality,rain_cv_pct,rainy_days,rainy_rain_mm,sand_pct,silt_pct,slope_deg,soc_g_kg,thermal_suit,water_occurrence
2004,As_Suweida,As_Suwayda,1,17,17,40,2352.94,0.245068348,2.898837435,458.12975,10.53937888,164.7488635,1.44067499,22.83274428,379.7186382,1,936.6083153,339.1059667,12172.82197,1,132.549277,27.18324179,16.90669717,6.271423272,7.849795869,0.284057728,0.042215566,4345.838224,7.882238542,70.59204861,98.48346577,78.46400854,223.3074109,218.1895834,401.1968401,1.365785859,8.704768714,96.60969814,36.89205703
2004,As_Suweida,As_Suwayda,2,232,232,557,2400.86,0.245068348,2.898837435,458.12975,10.53937888,164.7488635,1.44067499,22.83274428,379.7186382,1,936.6083153,339.1059667,12172.82197,1,132.549277,27.18324179,16.90669717,6.271423272,7.849795869,0.284057728,0.042215566,4345.838224,7.882238542,70.59204861,98.48346577,78.46400854,223.3074109,218.1895834,401.1968401,1.365785859,8.704768714,96.60969814,36.89205703
2004,As_Suweida,Shahba,2,20,20,31,1550,0.197527256,2.191659403,495.0115666,11.86004777,172.1533402,1.451189377,19.92857504,355.5120454,1,812.086703,337.7041296,12340.08103,1,62.52582608,27.26186447,17.13900143,6.513993436,8.107209186,0.282475834,0.04608453,4172.773801,7.921607895,69.27973685,100.2343847,77.91719223,234.0119175,217.4198839,427.8247932,0.996377189,7.542191094,97.93715104,8.194029851
2004,Damascus,Al_Ghutta,3,2850,2850,14620,5129.82,0.011843117,0.558468679,524.9110876,13.88868146,106.1618312,1.291118521,15.97295861,315.6253218,1,651.6936639,570.4786951,12320.45649,1,6.349500264,27.87032203,17.11174512,6.162632197,15.11184261,0.511512854,0.059076795,3778.416275,7.702316985,76.58943385,105.5263878,74.42777006,243.9153949,178.6231764,388.861443,0.350493747,15.36100502,97.7814007,4.8
2004,Damascus,Al_Ghutta,4,283,283,1296,4579.51,0.011843117,0.558468679,524.9110876,13.88868146,106.1618312,1.291118521,15.97295861,315.6253218,1,651.6936639,570.4786951,12320.45649,1,6.349500264,27.87032203,17.11174512,6.162632197,15.11184261,0.511512854,0.059076795,3778.416275,7.702316985,76.58943385,105.5263878,74.42777006,243.9153949,178.6231764,388.861443,0.350493747,15.36100502,97.7814007,4.8
2004,Damascus,Al_Ghutta,5,769,769,3922,5100.13,0.011843117,0.558468679,524.9110876,13.88868146,106.1618312,1.291118521,15.97295861,315.6253218,1,651.6936639,570.4786951,12320.45649,1,6.349500264,27.87032203,17.11174512,6.162632197,15.11184261,0.511512854,0.059076795,3778.416275,7.702316985,76.58943385,105.5263878,74.42777006,243.9153949,178.6231764,388.861443,0.350493747,15.36100502,97.7814007,4.8
2004,Damascus,Al_Qutayfah,3,3,3,8,2666.67,0.165290463,2.05625535,397.0964612,10.25755215,195.5281875,1.44431954,15.13843505,319.6985667,1,995.3053148,371.5614245,11501.98149,1,127.2432106,27.22176063,15.97494178,4.415883942,9.619947298,0.188758047,0.022438862,3870.259492,7.89758494,70.08050201,100.6464857,75.69412997,179.4679458,244.8824899,435.20357,2.859481548,8.87439493,91.28538158,2.858974359
2004,Damascus,Al_Qutayfah,5,152,152,589,3875,0.165290463,2.05625535,397.0964612,10.25755215,195.5281875,1.44431954,15.13843505,319.6985667,1,995.3053148,371.5614245,11501.98149,1,127.2432106,27.22176063,15.97494178,4.415883942,9.619947298,0.188758047,0.022438862,3870.259492,7.89758494,70.08050201,100.6464857,75.69412997,179.4679458,244.8824899,435.20357,2.859481548,8.87439493,91.28538158,2.858974359
2004,Damascus,At_Tall,2,10,10,21,2100,0.044028509,1.064884239,744.2308193,19.61238996,162.1199029,1.40030382,25.61268638,363.9933535,1,1466.66102,409.1296488,9432.535951,1,145.3541383,24.04996676,13.08894467,1.497849749,10.7866085,0.203474599,0.033387571,3793.697233,7.636543834,78.78187219,104.4533402,82.34707642,342.820349,274.0306517,362.7005117,3.630504348,17.15543139,74.79396955,1.666666667
2004,Damascus,At_Tall,3,21,21,47,2238.1,0.044028509,1.064884239,744.2308193,19.61238996,162.1199029,1.40030382,25.61268638,363.9933535,1,1466.66102,409.1296488,9432.535951,1,145.3541383,24.04996676,13.08894467,1.497849749,10.7866085,0.203474599,0.033387571,3793.697233,7.636543834,78.78187219,104.4533402,82.34707642,342.820349,274.0306517,362.7005117,3.630504348,17.15543139,74.79396955,1.666666667
2004,Damascus,At_Tall,4,3,3,7,2333.33,0.044028509,1.064884239,744.2308193,19.61238996,162.1199029,1.40030382,25.61268638,363.9933535,1,1466.66102,409.1296488,9432.535951,1,145.3541383,24.04996676,13.08894467,1.497849749,10.7866085,0.203474599,0.033387571,3793.697233,7.636543834,78.78187219,104.4533402,82.34707642,342.820349,274.0306517,362.7005117,3.630504348,17.15543139,74.79396955,1.666666667
2004,Damascus,Az_Zabdani,1,76,76,325,4276.32,0.060455564,1.268423947,1010.499342,26.18716753,181.4811797,1.350758075,29.73442299,406.6926124,1,1549.684822,478.8227436,8933.416664,1,364.1754447,22.86939472,12.39524317,0.999997204,12.43694711,0.261887956,0.058913724,3857.757697,7.486507827,83.78307244,109.4513387,89.22730533,453.8392914,271.265393,322.8236739,6.230150135,23.98346865,70.82996096,59.03225806
2004,Damascus,Darayya,3,64,64,256,4000,0.012423869,0.610406653,573.6716469,14.98690751,92.7628682,1.315842328,23.5269942,377.8860652,1,680.7773842,440.1984157,11974.77526,1,9.388939721,27.14113395,16.63163231,5.833220188,11.54228294,0.443035448,0.072779844,3826.818692,7.775299427,74.15668578,105.3617346,74.89094755,252.7638343,142.5483663,397.8240084,0.699756804,11.61850321,95.03789891,3.25
2004,Damascus,Darayya,4,355,355,1509,4250.7,0.012423869,0.610406653,573.6716469,14.98690751,92.7628682,1.315842328,23.5269942,377.8860652,1,680.7773842,440.1984157,11974.77526,1,9.388939721,27.14113395,16.63163231,5.833220188,11.54228294,0.443035448,0.072779844,3826.818692,7.775299427,74.15668578,105.3617346,74.89094755,252.7638343,142.5483663,397.8240084,0.699756804,11.61850321,95.03789891,3.25
2004,Damascus,Duma,4,144,144,558,3875,1.143833319,5.36296028,310.563887,7.248126912,183.2223843,1.439790063,15.24508473,435.0312031,1,671.3370843,314.2085983,13067.14506,1,24.50940844,29.2320241,18.14881258,6.326883711,7.620569221,0.17194201,0.018994035,4283.746814,7.9788694,67.37102002,100.7283276,70.76927906,151.0227435,156.4332399,408.6870532,0.494037748,7.515456491,96.29249956,20.17542504
2004,Damascus,Duma,5,7258,7258,25404,3500.14,1.143833319,5.36296028,310.563887,7.248126912,183.2223843,1.439790063,15.24508473,435.0312031,1,671.3370843,314.2085983,13067.14506,1,24.50940844,29.2320241,18.14881258,6.326883711,7.620569221,0.17194201,0.018994035,4283.746814,7.9788694,67.37102002,100.7283276,70.76927906,151.0227435,156.4332399,408.6870532,0.494037748,7.515456491,96.29249956,20.17542504
2004,Damascus,Qatana,1,828,828,4457,5382.85,0.093841203,1.750152374,971.8779492,24.71850817,126.6999471,1.390187794,33.83029859,446.2725683,1,1076.168708,458.7744912,10566.68218,1,134.8032696,24.68625162,14.67594747,3.895142329,11.68891113,0.356906799,0.060139174,3930.782381,7.631263536,78.95788213,110.4899603,86.12028903,429.6790831,198.523565,355.7564594,3.240654984,17.95975534,83.86255699,10.25471698
2004,Damascus,Qatana,2,2877,2877,14385,5000,0.093841203,1.750152374,971.8779492,24.71850817,126.6999471,1.390187794,33.83029859,446.2725683,1,1076.168708,458.7744912,10566.68218,1,134.8032696,24.68625162,14.67594747,3.895142329,11.68891113,0.356906799,0.060139174,3930.782381,7.631263536,78.95788213,110.4899603,86.12028903,429.6790831,198.523565,355.7564594,3.240654984,17.95975534,83.86255699,10.25471698
2004,Damascus,Qatana,3,703,703,3374,4799.43,0.093841203,1.750152374,971.8779492,24.71850817,126.6999471,1.390187794,33.83029859,446.2725683,1,1076.168708,458.7744912,10566.68218,1,134.8032696,24.68625162,14.67594747,3.895142329,11.68891113,0.356906799,0.060139174,3930.782381,7.631263536,78.95788213,110.4899603,86.12028903,429.6790831,198.523565,355.7564594,3.240654984,17.95975534,83.86255699,10.25471698
2004,Damascus,Yabrud,2,144,144,510,3541.67,0.055958524,1.256549001,899.033111,24.23811667,151.1400992,1.388098698,24.46438451,298.4432339,1,1851.02324,444.8274066,8206.394411,1,231.2609004,22.54587078,11.33576445,-0.734874681,11.99549309,0.174754182,0.043506684,3708.170656,7.507783175,83.07389417,114.4591477,86.00699233,393.1968196,327.2389854,375.052399,3.28542421,18.12267988,64.77579686,3.666666667
2004,Damascus,Yabrud,3,60,60,203,3383.33,0.055958524,1.256549001,899.033111,24.23811667,151.1400992,1.388098698,24.46438451,298.4432339,1,1851.02324,444.8274066,8206.394411,1,231.2609004,22.54587078,11.33576445,-0.734874681,11.99549309,0.174754182,0.043506684,3708.170656,7.507783175,83.07389417,114.4591477,86.00699233,393.1968196,327.2389854,375.052399,3.28542421,18.12267988,64.77579686,3.666666667
2004,Dara,As_Sanamayn,1,270,270,1031,3818.52,0.126365387,2.232014688,636.6406112,15.5229052,180.1350323,1.464749006,30.99856142,436.994746,1,676.2522372,399.9784752,12200.63407,1,14.37105451,26.49444148,16.94532509,6.704845328,9.743519948,0.424843374,0.07938375,4100.298069,7.860602751,71.31324164,103.2065511,79.16810387,296.6651153,132.4975201,430.6093861,0.669011199,10.00010737,96.83042909,28.32124352
2004,Dara,As_Sanamayn,2,750,750,2708,3610.67,0.126365387,2.232014688,636.6406112,15.5229052,180.1350323,1.464749006,30.99856142,436.994746,1,676.2522372,399.9784752,12200.63407,1,14.37105451,26.49444148,16.94532509,6.704845328,9.743519948,0.424843374,0.07938375,4100.298069,7.860602751,71.31324164,103.2065511,79.16810387,296.6651153,132.4975201,430.6093861,0.669011199,10.00010737,96.83042909,28.32124352
2004,Dara,Dara,1,2670,2670,10349,3876.03,0.151895403,2.467237111,598.5513259,15.05152323,247.890732,1.46774472,34.72026577,423.6944089,1,594.8481838,449.3981904,12266.25574,1,31.20078753,25.72967457,17.03646631,7.54135931,11.31260573,0.499337342,0.082288982,3975.682737,7.877365296,70.75449014,108.3265101,73.49304376,264.8148296,127.803691,442.0431636,0.879878166,12.29504118,97.35123605,40.20714807
2004,Dara,Dara,2,6594,6594,23422,3552.02,0.151895403,2.467237111,598.5513259,15.05152323,247.890732,1.46774472,34.72026577,423.6944089,1,594.8481838,449.3981904,12266.25574,1,31.20078753,25.72967457,17.03646631,7.54135931,11.31260573,0.499337342,0.082288982,3975.682737,7.877365296,70.75449014,108.3265101,73.49304376,264.8148296,127.803691,442.0431636,0.879878166,12.29504118,97.35123605,40.20714807
2004,Dara,Dara,3,316,316,1122,3550.63,0.151895403,2.467237111,598.5513259,15.05152323,247.890732,1.46774472,34.72026577,423.6944089,1,594.8481838,449.3981904,12266.25574,1,31.20078753,25.72967457,17.03646631,7.54135931,11.31260573,0.499337342,0.082288982,3975.682737,7.877365296,70.75449014,108.3265101,73.49304376,264.8148296,127.803691,442.0431636,0.879878166,12.29504118,97.35123605,40.20714807
2004,Dara,Izra,1,1807,1807,7382,4085.22,0.087018771,1.658654183,674.1690531,16.32740397,217.4263142,1.470306952,41.10287596,441.4595726,1,594.9833148,435.2672456,12182.07432,1,10.9531787,25.81066771,16.91954766,7.194174246,10.54700567,0.500452336,0.090773613,4128.064574,7.923266829,69.22443902,106.2532324,77.76191914,311.2666195,92.06481307,460.4442333,0.522892419,12.7609944,96.6831295,44.50057937
2004,Dara,Izra,2,932,932,3574,3834.76,0.087018771,1.658654183,674.1690531,16.32740397,217.4263142,1.470306952,41.10287596,441.4595726,1,594.9833148,435.2672456,12182.07432,1,10.9531787,25.81066771,16.91954766,7.194174246,10.54700567,0.500452336,0.090773613,4128.064574,7.923266829,69.22443902,106.2532324,77.76191914,311.2666195,92.06481307,460.4442333,0.522892419,12.7609944,96.6831295,44.50057937
2004,Dayr_Az_Zor,Abu_Kamal,5,4192,4192,18747,4472.089695,0.326690195,2.534252196,338.0626294,7.609903486,145.9024177,1.474952341,15.51213228,316.9541986,1,199.0450865,384.5147357,15236.56518,1,17.05196237,34.54651428,21.16189609,6.382905392,8.684882833,0.251309523,0.038689424,4441.403639,7.914785937,69.50713545,97.62786349,74.92928756,189.9851141,210.3167699,473.4703945,0.275403663,8.147721895,79.07487951,64.43444099
2004,Dayr_Az_Zor,Al_Mayadin,5,2334,2334,11262,4825.192802,0.846879854,4.706853339,308.0396537,7.13313517,106.9848781,1.464284982,15.16950876,321.6518012,1,284.7469964,415.4741643,14714.59226,1,13.44925992,33.55745803,20.43693369,6.015156346,9.642679007,0.203571821,0.026441566,4317.432868,7.935538403,68.81538657,90.02224887,75.92293682,164.844201,226.8776377,452.2255759,0.231444592,7.050522461,83.21752175,65.76879408
2004,Dayr_Az_Zor,Dayr_Az_Zor,4,1370,1370,6939,5064.963504,1.527438458,6.266817637,335.7728952,8.066682621,160.6562038,1.475571533,17.45613594,279.0580926,1,311.6110564,414.4570488,14310.56027,1,24.94088817,33.27569599,19.87577815,5.614436651,9.989824057,0.265822622,0.047177951,4161.465674,7.945084905,68.49716985,87.03533554,77.28925534,173.7542917,267.81461,453.5383851,0.441646162,7.406680906,86.42412487,59.82997528
2004,Dayr_Az_Zor,Dayr_Az_Zor,5,20091,20091,81087,4035.986263,1.527438458,6.266817637,335.7728952,8.066682621,160.6562038,1.475571533,17.45613594,279.0580926,1,311.6110564,414.4570488,14310.56027,1,24.94088817,33.27569599,19.87577815,5.614436651,9.989824057,0.265822622,0.047177951,4161.465674,7.945084905,68.49716985,87.03533554,77.28925534,173.7542917,267.81461,453.5383851,0.441646162,7.406680906,86.42412487,59.82997528
2004,Hama,Al_Ghab,1,40054,40054,184624,4609.377341,0.049595436,1.643165164,1619.44551,48.79831691,139.7759455,1.347860465,28.59829587,349.5799349,1,352.189296,956.2618512,11850.64189,1,139.7020723,26.11561902,16.45922485,6.155916022,28.75971485,0.667755042,0.109289703,3317.650339,6.782044179,92.73480597,102.7148366,107.8420566,687.3904254,280.5196852,361.9957542,4.508295663,42.21571718,94.05271344,35.28868661
2004,Hama,As_Salamiyeh,2,1400,1400,6214,4438.571429,0.504159747,4.926087865,486.1823855,13.96601378,191.2833095,1.455325727,20.3416433,317.9445519,1,514.8899545,417.080737,12653.7686,1,39.708665,28.69477287,17.57467862,5.652517396,11.97411839,0.359649507,0.070816289,3480.182197,7.805379097,73.15403011,91.88511676,85.35966811,240.291867,260.9011364,420.1232357,0.788382027,9.040582617,99.57326505,29.78971963
2004,Hama,As_Salamiyeh,3,981,981,3304,3367.991845,0.504159747,4.926087865,486.1823855,13.96601378,191.2833095,1.455325727,20.3416433,317.9445519,1,514.8899545,417.080737,12653.7686,1,39.708665,28.69477287,17.57467862,5.652517396,11.97411839,0.359649507,0.070816289,3480.182197,7.805379097,73.15403011,91.88511676,85.35966811,240.291867,260.9011364,420.1232357,0.788382027,9.040582617,99.57326505,29.78971963
2004,Hama,As_Salamiyeh,4,797,797,2378,2983.688833,0.504159747,4.926087865,486.1823855,13.96601378,191.2833095,1.455325727,20.3416433,317.9445519,1,514.8899545,417.080737,12653.7686,1,39.708665,28.69477287,17.57467862,5.652517396,11.97411839,0.359649507,0.070816289,3480.182197,7.805379097,73.15403011,91.88511676,85.35966811,240.291867,260.9011364,420.1232357,0.788382027,9.040582617,99.57326505,29.78971963
2004,Hama,As_Salamiyeh,5,103,103,232,2252.427184,0.504159747,4.926087865,486.1823855,13.96601378,191.2833095,1.455325727,20.3416433,317.9445519,1,514.8899545,417.080737,12653.7686,1,39.708665,28.69477287,17.57467862,5.652517396,11.97411839,0.359649507,0.070816289,3480.182197,7.805379097,73.15403011,91.88511676,85.35966811,240.291867,260.9011364,420.1232357,0.788382027,9.040582617,99.57326505,29.78971963
2004,Hama,Hama,1,7851,7851,36005,4586.039995,0.227677668,4.733216797,854.2153212,24.39982953,192.7904067,1.455316559,28.89107986,399.9433813,1,367.8882638,472.4507038,12784.69935,1,25.04294796,28.15932693,17.75652687,6.176370229,13.48218522,0.513190554,0.104672225,3499.906923,7.530149647,82.32834509,100.6526403,91.74939391,394.5803469,199.991121,385.7041579,0.890006436,18.48653952,98.53413217,22.43352601
2004,Hama,Hama,2,9942,9942,44580,4484.007242,0.227677668,4.733216797,854.2153212,24.39982953,192.7904067,1.455316559,28.89107986,399.9433813,1,367.8882638,472.4507038,12784.69935,1,25.04294796,28.15932693,17.75652687,6.176370229,13.48218522,0.513190554,0.104672225,3499.906923,7.530149647,82.32834509,100.6526403,91.74939391,394.5803469,199.991121,385.7041579,0.890006436,18.48653952,98.53413217,22.43352601
2004,Hama,Hama,3,1875,1875,7963,4246.933333,0.227677668,4.733216797,854.2153212,24.39982953,192.7904067,1.455316559,28.89107986,399.9433813,1,367.8882638,472.4507038,12784.69935,1,25.04294796,28.15932693,17.75652687,6.176370229,13.48218522,0.513190554,0.104672225,3499.906923,7.530149647,82.32834509,100.6526403,91.74939391,394.5803469,199.991121,385.7041579,0.890006436,18.48653952,98.53413217,22.43352601
2004,Hama,Hama,4,2843,2843,12680,4460.077383,0.227677668,4.733216797,854.2153212,24.39982953,192.7904067,1.455316559,28.89107986,399.9433813,1,367.8882638,472.4507038,12784.69935,1,25.04294796,28.15932693,17.75652687,6.176370229,13.48218522,0.513190554,0.104672225,3499.906923,7.530149647,82.32834509,100.6526403,91.74939391,394.5803469,199.991121,385.7041579,0.890006436,18.48653952,98.53413217,22.43352601
2004,Hama,Masyaf,1,619,619,2442,3945.072698,0.076403686,1.92474214,1791.618529,51.10736911,150.0452924,1.353623889,29.44578727,387.4121925,1,532.6863029,760.5598941,11693.82997,1,139.1245061,25.68570801,16.24143051,6.086733848,21.70482799,0.604554502,0.092430252,3504.597256,6.889563149,96.31877164,104.4990951,98.20414048,782.0305942,261.5816804,350.4100182,3.339515959,38.59856987,92.80817433,5.952755906
2004,Hama,Muhradah,1,7597,7597,41639,5480.979334,0.05125136,1.195215355,1114.105461,32.68580311,210.5076775,1.449025265,33.05226761,439.5914949,1,254.483542,743.6076531,12798.92079,1,22.9822089,27.70943623,17.77627888,6.732597318,21.85285209,0.638485127,0.110660534,3407.530173,7.358416593,88.05278024,105.1035266,95.4550424,483.9191318,196.6763121,347.9956241,0.787416154,25.49695415,98.42126356,10.50963597
