year,ADM1_NAME,ADM2_NAME,StabilityZone,AreaSleikh,AreaUnderTrees,AreaTotal,Production,Yieldkgha,AreaRainfed,ProductionRainfed,YieldRainfedkgha,TotalProduction,ShapeArea,ShapeLeng,annualrainmm,aridityindex,aspectdeg,bulkdens,ceccmolkg,claypct,cropland,elevationm,etmm,gddannual,grassland,gwtdepthm,maxtempc,meantempc,mintempc,moisturepct,ndvipeak,ndvistd,petmm,ph,phquality,raincvpct,rainydays,rainyrainmm,sandpct,siltpct,slopedeg,socgkg,thermalsuit,wateroccurrence,id,frostdays,heatstressdays
2004,Aleppo,As_Safira,4,125,0,125,538,4304,140,84,600,622,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161,2329,,
2004,Aleppo,Azaz,1,2943,0,2943,9478,3220.523276,22181,40569,1828.997791,50047,0.121728487,2.146811382,916.5460818,25.40616673,180.5676029,1.396196968,30.36538609,429.7996425,1,481.8095159,588.5443126,12193.92719,1,12.33630082,29.12048446,16.93600999,4.840201807,16.31296237,0.653378307,0.140118104,3606.573277,7.471901984,84.26993387,97.94279803,94.4319319,440.1574596,165.5478602,396.9674719,0.559398203,24.25735487,96.77719993,30.7875817,2325,,
2004,Aleppo,Azaz,2,629,0,629,2016,3205.08744,2490,2856,1146.987952,4872,0.121728487,2.146811382,916.5460818,25.40616673,180.5676029,1.396196968,30.36538609,429.7996425,1,481.8095159,588.5443126,12193.92719,1,12.33630082,29.12048446,16.93600999,4.840201807,16.31296237,0.653378307,0.140118104,3606.573277,7.471901984,84.26993387,97.94279803,94.4319319,440.1574596,165.5478602,396.9674719,0.559398203,24.25735487,96.77719993,30.7875817,2325,,
2004,Aleppo,Jarablus,2,794,0,794,1943,2447.103275,200,180,900,2123,0.056313267,1.389591551,773.1243408,21.46206858,123.911363,1.374076188,31.59740814,433.9335195,1,453.0262094,430.4851015,12744.43247,1,19.54434174,31.57849837,17.70060065,4.657554645,11.9561035,0.5211062,0.120310253,3601.2825,7.473535251,84.21549162,96.63975041,93.97130007,395.3812805,151.8135123,395.6820817,0.731704106,17.89025411,98.85371056,86.86344794,0000000000000000232a,,
2004,Aleppo,Jebel_Saman,1,3724,0,3724,17826,4786.7884,11644,78795,6767.004466,96621,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,0000000000000000232b,,
2004,Aleppo,Jebel_Saman,2,16855,0,16855,80365,4768.021359,9578,19462,2031.948215,99827,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,0000000000000000232b,,
2004,Aleppo,Jebel_Saman,3,2510,0,2510,8684,3459.760956,4063,2598,639.4289934,11282,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,0000000000000000232b,,
2004,Aleppo,Jebel_Saman,4,1003,0,1003,3681,3669.99003,0,0,0,3681,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,0000000000000000232b,,
2004,Aleppo,Menbij,2,833,0,833,3998,4799.519808,0,0,0,3998,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719,0000000000000000232c,,
2004,Aleppo,Menbij,3,500,0,500,2470,4940,0,0,0,2470,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719,0000000000000000232c,,
2004,As_Suweida,As_Suwayda,1,17,0,17,40,2352.94,1332,466,349.85,506,0.245068348,2.898837435,458.12975,10.53937888,164.7488635,1.44067499,22.83274428,379.7186382,1,936.6083153,339.1059667,12172.82197,1,132.549277,27.18324179,16.90669717,6.271423272,7.849795869,0.284057728,0.042215566,4345.838224,7.882238542,70.59204861,98.48346577,78.46400854,223.3074109,218.1895834,401.1968401,1.365785859,8.704768714,96.60969814,36.89205703,0000000000000000232d,,
2004,As_Suweida,As_Suwayda,2,232,0,232,557,2400.86,10477,4507,430.18,5064,0.245068348,2.898837435,458.12975,10.53937888,164.7488635,1.44067499,22.83274428,379.7186382,1,936.6083153,339.1059667,12172.82197,1,132.549277,27.18324179,16.90669717,6.271423272,7.849795869,0.284057728,0.042215566,4345.838224,7.882238542,70.59204861,98.48346577,78.46400854,223.3074109,218.1895834,401.1968401,1.365785859,8.704768714,96.60969814,36.89205703,0000000000000000232d,,
2004,As_Suweida,Salkhad,2,16,0,16,0,0,12155,1803,148.33,1803,0.19678529,2.476461818,423.7693794,9.741654148,175.7154581,1.445399312,22.89129271,345.5826409,1,1096.653045,343.7647011,11888.15806,1,151.5089895,26.96422946,16.51133063,5.736117107,7.953113684,0.262928705,0.038090827,4349.076208,7.899676731,70.01077564,100.1736093,76.35236044,200.9437579,268.1481021,387.011929,1.285466681,8.340411369,94.35046077,38.32058288,0000000000000000232e,,
2004,As_Suweida,Salkhad,3,0,0,0,0,0,289,4,13.84,4,0.19678529,2.476461818,423.7693794,9.741654148,175.7154581,1.445399312,22.89129271,345.5826409,1,1096.653045,343.7647011,11888.15806,1,151.5089895,26.96422946,16.51133063,5.736117107,7.953113684,0.262928705,0.038090827,4349.076208,7.899676731,70.01077564,100.1736093,76.35236044,200.9437579,268.1481021,387.011929,1.285466681,8.340411369,94.35046077,38.32058288,0000000000000000232e,,
2004,As_Suweida,Shahba,2,20,0,20,31,1550,6617,3805,575.03,3836,0.197527256,2.191659403,495.0115666,11.86004777,172.1533402,1.451189377,19.92857504,355.5120454,1,812.086703,337.7041296,12340.08103,1,62.52582608,27.26186447,17.13900143,6.513993436,8.107209186,0.282475834,0.04608453,4172.773801,7.921607895,69.27973685,100.2343847,77.91719223,234.0119175,217.4198839,427.8247932,0.996377189,7.542191094,97.93715104,8.194029851,0000000000000000232f,,
2004,As_Suweida,Shahba,3,27,0,27,0,0,2568,106,41.28,106,0.197527256,2.191659403,495.0115666,11.86004777,172.1533402,1.451189377,19.92857504,355.5120454,1,812.086703,337.7041296,12340.08103,1,62.52582608,27.26186447,17.13900143,6.513993436,8.107209186,0.282475834,0.04608453,4172.773801,7.921607895,69.27973685,100.2343847,77.91719223,234.0119175,217.4198839,427.8247932,0.996377189,7.542191094,97.93715104,8.194029851,0000000000000000232f,,
2004,Damascus,Al_Ghutta,3,2850,0,2850,14620,5129.82,397,261,657.43,14881,0.011843117,0.558468679,524.9110876,13.88868146,106.1618312,1.291118521,15.97295861,315.6253218,1,651.6936639,570.4786951,12320.45649,1,6.349500264,27.87032203,17.11174512,6.162632197,15.11184261,0.511512854,0.059076795,3778.416275,7.702316985,76.58943385,105.5263878,74.42777006,243.9153949,178.6231764,388.861443,0.350493747,15.36100502,97.7814007,4.8,2331,,
2004,Damascus,Al_Ghutta,4,283,0,283,1296,4579.51,430,264,613.95,1560,0.011843117,0.558468679,524.9110876,13.88868146,106.1618312,1.291118521,15.97295861,315.6253218,1,651.6936639,570.4786951,12320.45649,1,6.349500264,27.87032203,17.11174512,6.162632197,15.11184261,0.511512854,0.059076795,3778.416275,7.702316985,76.58943385,105.5263878,74.42777006,243.9153949,178.6231764,388.861443,0.350493747,15.36100502,97.7814007,4.8,2331,,
2004,Damascus,Al_Ghutta,5,769,0,769,3922,5100.13,0,0,0,3922,0.011843117,0.558468679,524.9110876,13.88868146,106.1618312,1.291118521,15.97295861,315.6253218,1,651.6936639,570.4786951,12320.45649,1,6.349500264,27.87032203,17.11174512,6.162632197,15.11184261,0.511512854,0.059076795,3778.416275,7.702316985,76.58943385,105.5263878,74.42777006,243.9153949,178.6231764,388.861443,0.350493747,15.36100502,97.7814007,4.8,2331,,
2004,Damascus,Al_Qutayfah,3,3,0,3,8,2666.67,47,0,0,8,0.165290463,2.05625535,397.0964612,10.25755215,195.5281875,1.44431954,15.13843505,319.6985667,1,995.3053148,371.5614245,11501.98149,1,127.2432106,27.22176063,15.97494178,4.415883942,9.619947298,0.188758047,0.022438862,3870.259492,7.89758494,70.08050201,100.6464857,75.69412997,179.4679458,244.8824899,435.20357,2.859481548,8.87439493,91.28538158,2.858974359,2332,30,
2004,Damascus,Al_Qutayfah,5,152,0,152,589,3875,0,0,0,589,0.165290463,2.05625535,397.0964612,10.25755215,195.5281875,1.44431954,15.13843505,319.6985667,1,995.3053148,371.5614245,11501.98149,1,127.2432106,27.22176063,15.97494178,4.415883942,9.619947298,0.188758047,0.022438862,3870.259492,7.89758494,70.08050201,100.6464857,75.69412997,179.4679458,244.8824899,435.20357,2.859481548,8.87439493,91.28538158,2.858974359,2332,30,
2004,Damascus,An_Nabk,2,0,0,0,0,0,149,185,1241.61,185,0.109668581,1.50691639,467.3983833,11.62008752,155.3219186,1.425568843,17.53600335,278.9022471,1,1377.627627,340.6509666,10011.86763,1,210.038337,24.90926081,13.89932499,2.461787723,8.474334911,0.171931522,0.018758268,4021.331008,7.786512673,73.78291091,96.99382549,82.46832846,213.7191483,316.1138341,404.2577387,3.567828626,9.921132736,79.4247142,5.130434783,2333,41.9893638,
2004,Damascus,An_Nabk,3,0,0,0,0,0,41,0,0,0,0.109668581,1.50691639,467.3983833,11.62008752,155.3219186,1.425568843,17.53600335,278.9022471,1,1377.627627,340.6509666,10011.86763,1,210.038337,24.90926081,13.89932499,2.461787723,8.474334911,0.171931522,0.018758268,4021.331008,7.786512673,73.78291091,96.99382549,82.46832846,213.7191483,316.1138341,404.2577387,3.567828626,9.921132736,79.4247142,5.130434783,2333,41.9893638,
2004,Damascus,At_Tall,2,10,0,10,21,2100,255,173,678.43,194,0.044028509,1.064884239,744.2308193,19.61238996,162.1199029,1.40030382,25.61268638,363.9933535,1,1466.66102,409.1296488,9432.535951,1,145.3541383,24.04996676,13.08894467,1.497849749,10.7866085,0.203474599,0.033387571,3793.697233,7.636543834,78.78187219,104.4533402,82.34707642,342.820349,274.0306517,362.7005117,3.630504348,17.15543139,74.79396955,1.666666667,2334,55.01056636,
2004,Damascus,At_Tall,3,21,0,21,47,2238.1,60,9,150,56,0.044028509,1.064884239,744.2308193,19.61238996,162.1199029,1.40030382,25.61268638,363.9933535,1,1466.66102,409.1296488,9432.535951,1,145.3541383,24.04996676,13.08894467,1.497849749,10.7866085,0.203474599,0.033387571,3793.697233,7.636543834,78.78187219,104.4533402,82.34707642,342.820349,274.0306517,362.7005117,3.630504348,17.15543139,74.79396955,1.666666667,2334,55.01056636,
2004,Damascus,At_Tall,4,3,0,3,7,2333.33,0,0,0,7,0.044028509,1.064884239,744.2308193,19.61238996,162.1199029,1.40030382,25.61268638,363.9933535,1,1466.66102,409.1296488,9432.535951,1,145.3541383,24.04996676,13.08894467,1.497849749,10.7866085,0.203474599,0.033387571,3793.697233,7.636543834,78.78187219,104.4533402,82.34707642,342.820349,274.0306517,362.7005117,3.630504348,17.15543139,74.79396955,1.666666667,2334,55.01056636,
2004,Damascus,Az_Zabdani,1,76,0,76,325,4276.32,150,58,386.67,383,0.060455564,1.268423947,1010.499342,26.18716753,181.4811797,1.350758075,29.73442299,406.6926124,1,1549.684822,478.8227436,8933.416664,1,364.1754447,22.86939472,12.39524317,0.999997204,12.43694711,0.261887956,0.058913724,3857.757697,7.486507827,83.78307244,109.4513387,89.22730533,453.8392914,271.265393,322.8236739,6.230150135,23.98346865,70.82996096,59.03225806,2335,46.80940277,
2004,Damascus,Az_Zabdani,2,0,0,0,0,0,16,5,312.5,5,0.060455564,1.268423947,1010.499342,26.18716753,181.4811797,1.350758075,29.73442299,406.6926124,1,1549.684822,478.8227436,8933.416664,1,364.1754447,22.86939472,12.39524317,0.999997204,12.43694711,0.261887956,0.058913724,3857.757697,7.486507827,83.78307244,109.4513387,89.22730533,453.8392914,271.265393,322.8236739,6.230150135,23.98346865,70.82996096,59.03225806,2335,46.80940277,
2004,Damascus,Darayya,3,64,0,64,256,4000,0,0,0,256,0.012423869,0.610406653,573.6716469,14.98690751,92.7628682,1.315842328,23.5269942,377.8860652,1,680.7773842,440.1984157,11974.77526,1,9.388939721,27.14113395,16.63163231,5.833220188,11.54228294,0.443035448,0.072779844,3826.818692,7.775299427,74.15668578,105.3617346,74.89094755,252.7638343,142.5483663,397.8240084,0.699756804,11.61850321,95.03789891,3.25,2337,,
2004,Damascus,Darayya,4,355,0,355,1509,4250.7,0,0,0,1509,0.012423869,0.610406653,573.6716469,14.98690751,92.7628682,1.315842328,23.5269942,377.8860652,1,680.7773842,440.1984157,11974.77526,1,9.388939721,27.14113395,16.63163231,5.833220188,11.54228294,0.443035448,0.072779844,3826.818692,7.775299427,74.15668578,105.3617346,74.89094755,252.7638343,142.5483663,397.8240084,0.699756804,11.61850321,95.03789891,3.25,2337,,
2004,Damascus,Duma,4,144,0,144,558,3875,0,0,0,558,1.143833319,5.36296028,310.563887,7.248126912,183.2223843,1.439790063,15.24508473,435.0312031,1,671.3370843,314.2085983,13067.14506,1,24.50940844,29.2320241,18.14881258,6.326883711,7.620569221,0.17194201,0.018994035,4283.746814,7.9788694,67.37102002,100.7283276,70.76927906,151.0227435,156.4332399,408.6870532,0.494037748,7.515456491,96.29249956,20.17542504,2339,,
2004,Damascus,Duma,5,7258,0,7258,25404,3500.14,0,0,0,25404,1.143833319,5.36296028,310.563887,7.248126912,183.2223843,1.439790063,15.24508473,435.0312031,1,671.3370843,314.2085983,13067.14506,1,24.50940844,29.2320241,18.14881258,6.326883711,7.620569221,0.17194201,0.018994035,4283.746814,7.9788694,67.37102002,100.7283276,70.76927906,151.0227435,156.4332399,408.6870532,0.494037748,7.515456491,96.29249956,20.17542504,2339,,
2004,Damascus,Qatana,1,828,0,828,4457,5382.85,1275,1262,989.8,5719,0.093841203,1.750152374,971.8779492,24.71850817,126.6999471,1.390187794,33.83029859,446.2725683,1,1076.168708,458.7744912,10566.68218,1,134.8032696,24.68625162,14.67594747,3.895142329,11.68891113,0.356906799,0.060139174,3930.782381,7.631263536,78.95788213,110.4899603,86.12028903,429.6790831,198.523565,355.7564594,3.240654984,17.95975534,83.86255699,10.25471698,0000000000000000233a,,
2004,Damascus,Qatana,2,2877,0,2877,14385,5000,2311,2112,913.89,16497,0.093841203,1.750152374,971.8779492,24.71850817,126.6999471,1.390187794,33.83029859,446.2725683,1,1076.168708,458.7744912,10566.68218,1,134.8032696,24.68625162,14.67594747,3.895142329,11.68891113,0.356906799,0.060139174,3930.782381,7.631263536,78.95788213,110.4899603,86.12028903,429.6790831,198.523565,355.7564594,3.240654984,17.95975534,83.86255699,10.25471698,0000000000000000233a,,
2004,Damascus,Qatana,3,703,0,703,3374,4799.43,24,25,1041.67,3399,0.093841203,1.750152374,971.8779492,24.71850817,126.6999471,1.390187794,33.83029859,446.2725683,1,1076.168708,458.7744912,10566.68218,1,134.8032696,24.68625162,14.67594747,3.895142329,11.68891113,0.356906799,0.060139174,3930.782381,7.631263536,78.95788213,110.4899603,86.12028903,429.6790831,198.523565,355.7564594,3.240654984,17.95975534,83.86255699,10.25471698,0000000000000000233a,,
2004,Damascus,Yabrud,2,144,0,144,510,3541.67,350,125,357.14,635,0.055958524,1.256549001,899.033111,24.23811667,151.1400992,1.388098698,24.46438451,298.4432339,1,1851.02324,444.8274066,8206.394411,1,231.2609004,22.54587078,11.33576445,-0.734874681,11.99549309,0.174754182,0.043506684,3708.170656,7.507783175,83.07389417,114.4591477,86.00699233,393.1968196,327.2389854,375.052399,3.28542421,18.12267988,64.77579686,3.666666667,0000000000000000233b,66.81836868,
2004,Damascus,Yabrud,3,60,0,60,203,3383.33,174,58,333.33,261,0.055958524,1.256549001,899.033111,24.23811667,151.1400992,1.388098698,24.46438451,298.4432339,1,1851.02324,444.8274066,8206.394411,1,231.2609004,22.54587078,11.33576445,-0.734874681,11.99549309,0.174754182,0.043506684,3708.170656,7.507783175,83.07389417,114.4591477,86.00699233,393.1968196,327.2389854,375.052399,3.28542421,18.12267988,64.77579686,3.666666667,0000000000000000233b,66.81836868,
2004,Dara,As_Sanamayn,1,270,0,270,1031,3818.52,1359,1797,1322.3,2828,0.126365387,2.232014688,636.6406112,15.5229052,180.1350323,1.464749006,30.99856142,436.994746,1,676.2522372,399.9784752,12200.63407,1,14.37105451,26.49444148,16.94532509,6.704845328,9.743519948,0.424843374,0.07938375,4100.298069,7.860602751,71.31324164,103.2065511,79.16810387,296.6651153,132.4975201,430.6093861,0.669011199,10.00010737,96.83042909,28.32124352,0000000000000000233c,,
2004,Dara,As_Sanamayn,2,750,0,750,2708,3610.67,5600,3566,636.79,6274,0.126365387,2.232014688,636.6406112,15.5229052,180.1350323,1.464749006,30.99856142,436.994746,1,676.2522372,399.9784752,12200.63407,1,14.37105451,26.49444148,16.94532509,6.704845328,9.743519948,0.424843374,0.07938375,4100.298069,7.860602751,71.31324164,103.2065511,79.16810387,296.6651153,132.4975201,430.6093861,0.669011199,10.00010737,96.83042909,28.32124352,0000000000000000233c,,
2004,Dara,As_Sanamayn,3,380,0,380,0,0,800,385,481.25,385,0.126365387,2.232014688,636.6406112,15.5229052,180.1350323,1.464749006,30.99856142,436.994746,1,676.2522372,399.9784752,12200.63407,1,14.37105451,26.49444148,16.94532509,6.704845328,9.743519948,0.424843374,0.07938375,4100.298069,7.860602751,71.31324164,103.2065511,79.16810387,296.6651153,132.4975201,430.6093861,0.669011199,10.00010737,96.83042909,28.32124352,0000000000000000233c,,
2004,Dara,As_Sanamayn,4,140,0,140,0,0,181,11,60.77,11,0.126365387,2.232014688,636.6406112,15.5229052,180.1350323,1.464749006,30.99856142,436.994746,1,676.2522372,399.9784752,12200.63407,1,14.37105451,26.49444148,16.94532509,6.704845328,9.743519948,0.424843374,0.07938375,4100.298069,7.860602751,71.31324164,103.2065511,79.16810387,296.6651153,132.4975201,430.6093861,0.669011199,10.00010737,96.83042909,28.32124352,0000000000000000233c,,
2004,Dara,As_Sanamayn,5,0,0,0,0,0,0,0,0,0,0.126365387,2.232014688,636.6406112,15.5229052,180.1350323,1.464749006,30.99856142,436.994746,1,676.2522372,399.9784752,12200.63407,1,14.37105451,26.49444148,16.94532509,6.704845328,9.743519948,0.424843374,0.07938375,4100.298069,7.860602751,71.31324164,103.2065511,79.16810387,296.6651153,132.4975201,430.6093861,0.669011199,10.00010737,96.83042909,28.32124352,0000000000000000233c,,
2004,Dara,Dara,1,2670,0,2670,10349,3876.03,2835,3569,1258.91,13918,0.151895403,2.467237111,598.5513259,15.05152323,247.890732,1.46774472,34.72026577,423.6944089,1,594.8481838,449.3981904,12266.25574,1,31.20078753,25.72967457,17.03646631,7.54135931,11.31260573,0.499337342,0.082288982,3975.682737,7.877365296,70.75449014,108.3265101,73.49304376,264.8148296,127.803691,442.0431636,0.879878166,12.29504118,97.35123605,40.20714807,0000000000000000233d,,
2004,Dara,Dara,2,6594,0,6594,23422,3552.02,13904,8760,630.03,32182,0.151895403,2.467237111,598.5513259,15.05152323,247.890732,1.46774472,34.72026577,423.6944089,1,594.8481838,449.3981904,12266.25574,1,31.20078753,25.72967457,17.03646631,7.54135931,11.31260573,0.499337342,0.082288982,3975.682737,7.877365296,70.75449014,108.3265101,73.49304376,264.8148296,127.803691,442.0431636,0.879878166,12.29504118,97.35123605,40.20714807,0000000000000000233d,,
2004,Dara,Dara,3,316,0,316,1122,3550.63,1308,824,629.97,1946,0.151895403,2.467237111,598.5513259,15.05152323,247.890732,1.46774472,34.72026577,423.6944089,1,594.8481838,449.3981904,12266.25574,1,31.20078753,25.72967457,17.03646631,7.54135931,11.31260573,0.499337342,0.082288982,3975.682737,7.877365296,70.75449014,108.3265101,73.49304376,264.8148296,127.803691,442.0431636,0.879878166,12.29504118,97.35123605,40.20714807,0000000000000000233d,,
2004,Dara,Izra,1,1807,0,1807,7382,4085.22,6474,9336,1442.08,16718,0.087018771,1.658654183,674.1690531,16.32740397,217.4263142,1.470306952,41.10287596,441.4595726,1,594.9833148,435.2672456,12182.07432,1,10.9531787,25.81066771,16.91954766,7.194174246,10.54700567,0.500452336,0.090773613,4128.064574,7.923266829,69.22443902,106.2532324,77.76191914,311.2666195,92.06481307,460.4442333,0.522892419,12.7609944,96.6831295,44.50057937,0000000000000000233e,,
2004,Dara,Izra,2,932,0,932,3574,3834.76,7946,5650,711.05,9224,0.087018771,1.658654183,674.1690531,16.32740397,217.4263142,1.470306952,41.10287596,441.4595726,1,594.9833148,435.2672456,12182.07432,1,10.9531787,25.81066771,16.91954766,7.194174246,10.54700567,0.500452336,0.090773613,4128.064574,7.923266829,69.22443902,106.2532324,77.76191914,311.2666195,92.06481307,460.4442333,0.522892419,12.7609944,96.6831295,44.50057937,0000000000000000233e,,
