year,ADM1_NAME,ADM2_NAME,Stability_Zone,Area_Sleikh,Area_Total,Production,Yield_kg_ha,Shape_Area,Shape_Leng,annual_rain_mm,aridity_index,aspect_deg,bulk_dens,cec_cmol_kg,clay_pct,cropland,elevation_m,et_mm,gdd_annual,grassland,gwt_depth_m,max_temp_c,mean_temp_c,min_temp_c,moisture_pct,ndvi_peak,ndvi_std,pet_mm,ph,ph_quality,rain_cv_pct,rainy_days,rainy_rain_mm,sand_pct,silt_pct,slope_deg,soc_g_kg,thermal_suit,water_occurrence
2004,Tartous,Tartous,1,6032,6032,25274,4190,0.049162657,1.417978043,1946.719812,53.72719261,226.602822,1.337365278,24.38800112,328.0083572,1,151.3380759,870.9635257,13307.05593,1,85.26540945,26.43344388,18.48202212,9.988166645,24.06022446,0.579063973,0.073570849,3622.341771,6.801489796,93.38299321,102.470699,101.4075782,785.2004058,293.3316743,364.969705,1.987711269,46.76351549,94.38844502,64.49344978
2004,Tartous,Banyas,1,22,22,54,2454.545455,0.064347484,1.259569202,2146.772586,60.57879057,227.2029485,1.248880866,25.12215029,311.6023136,1,597.2024401,815.615671,11522.57927,1,239.5189203,25.15813268,16.00358232,6.684955758,23.01293579,0.555566792,0.068353139,3542.769305,6.402940695,80.09802315,101.9273229,103.1564506,886.1705899,311.2379664,363.3411414,4.321198421,51.28226288,91.44904185,78.70526316
2004,Tartous,Safita,1,28,28,84,3000,0.047070335,1.157636077,2328.41008,65.97336377,212.2246192,1.350786518,24.81991989,329.6296751,1,294.0703481,767.8302862,12793.64333,1,85.74052064,26.16255977,17.76894907,8.788427803,21.77356463,0.606889907,0.076809727,3528.31842,6.807968775,93.59895915,102.3953471,106.1658278,955.5768453,291.9812893,377.4132804,2.351750182,44.6094789,98.46314814,76.62715679
2004,Aleppo,A'zaz,1,1319,1319,4308,3266.110691,0.121728487,2.146811382,916.5460818,25.40616673,180.5676029,1.396196968,30.36538609,429.7996425,1,481.8095159,588.5443126,12193.92719,1,12.33630082,29.12048446,16.93600999,4.840201807,16.31296237,0.653378307,0.140118104,3606.573277,7.471901984,84.26993387,97.94279803,94.4319319,440.1574596,165.5478602,396.9674719,0.559398203,24.25735487,96.77719993,30.7875817
2004,Aleppo,A'zaz,2,239,239,835,3493.723849,0.121728487,2.146811382,916.5460818,25.40616673,180.5676029,1.396196968,30.36538609,429.7996425,1,481.8095159,588.5443126,12193.92719,1,12.33630082,29.12048446,16.93600999,4.840201807,16.31296237,0.653378307,0.140118104,3606.573277,7.471901984,84.26993387,97.94279803,94.4319319,440.1574596,165.5478602,396.9674719,0.559398203,24.25735487,96.77719993,30.7875817
2004,Aleppo,Afrin,1,438,438,2006,4580,0.194810459,2.230856022,1215.203869,35.09691131,184.8305861,1.371035123,25.51170824,404.3181051,1,493.5760545,527.5228424,11752.31477,1,89.965976,27.97670649,16.3226594,4.572773084,15.23720541,0.443035704,0.062292004,3461.423967,7.198506433,93.3831189,93.89885033,102.9610652,580.9413006,192.8950466,401.4796676,3.206478872,32.26458622,93.27233944,72.67440361
2004,Aleppo,Jarablus,2,842,842,2140,2541.567696,0.056313267,1.389591551,773.1243408,21.46206858,123.911363,1.374076188,31.59740814,433.9335195,1,453.0262094,430.4851015,12744.43247,1,19.54434174,31.57849837,17.70060065,4.657554645,11.9561035,0.5211062,0.120310253,3601.2825,7.473535251,84.21549162,96.63975041,93.97130007,395.3812805,151.8135123,395.6820817,0.731704106,17.89025411,98.85371056,86.86344794
2004,Aleppo,Al_Bab,2,351,351,1516,4319.088319,0.223794265,2.70647827,698.8912923,19.7525318,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,466.9869808,12728.84679,1,12.48017986,29.9933792,17.67895387,5.250335065,13.1995361,0.491892137,0.111135082,3537.236513,7.526863486,82.4378838,102.705158,90.88160485,345.5234258,172.3288421,394.8106379,0.536196258,18.97472913,98.97740645,57.38811081
2004,Aleppo,Al_Bab,3,6880,6880,30685,4460.02907,0.223794265,2.70647827,698.8912923,19.7525318,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,466.9869808,12728.84679,1,12.48017986,29.9933792,17.67895387,5.250335065,13.1995361,0.491892137,0.111135082,3537.236513,7.526863486,82.4378838,102.705158,90.88160485,345.5234258,172.3288421,394.8106379,0.536196258,18.97472913,98.97740645,57.38811081
2004,Aleppo,Al_Bab,4,2355,2355,9632,4090,0.223794265,2.70647827,698.8912923,19.7525318,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,466.9869808,12728.84679,1,12.48017986,29.9933792,17.67895387,5.250335065,13.1995361,0.491892137,0.111135082,3537.236513,7.526863486,82.4378838,102.705158,90.88160485,345.5234258,172.3288421,394.8106379,0.536196258,18.97472913,98.97740645,57.38811081
2004,Aleppo,Menbij,2,4170,4170,16000,3836.930456,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719
2004,Aleppo,Menbij,3,3522,3522,16730,4749,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719
2004,Aleppo,Menbij,4,18132,18132,90079,4968,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719
2004,Aleppo,Menbij,5,4670,4670,26059,5580,0.476099108,4.018173677,526.3073967,14.58861708,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,423.0331693,13128.65303,1,17.60715977,30.57663824,18.23424031,5.59956174,11.73174705,0.452788836,0.098308579,3606.6579,7.618434657,79.38551142,90.89114713,88.31711405,267.2592926,198.2878033,437.4207931,0.49517755,12.11218955,95.80434107,92.68040719
2004,Aleppo,Ain_Al_Arab,2,12015,12015,43662,3633,0.285146327,2.615456939,657.5827111,17.37959342,180.1352135,1.344070296,29.15984317,412.5287694,1,457.6511594,398.3664481,12989.92906,1,40.7417743,31.91385425,18.04156814,4.936338851,10.5437128,0.500793283,0.118242596,3782.648415,7.452704986,84.90983381,86.84747447,92.2530546,324.9056551,160.737883,374.9119357,1.026508894,16.80178945,96.9053249,86.06697787
2004,Aleppo,Ain_Al_Arab,3,3322,3322,12192,3669,0.285146327,2.615456939,657.5827111,17.37959342,180.1352135,1.344070296,29.15984317,412.5287694,1,457.6511594,398.3664481,12989.92906,1,40.7417743,31.91385425,18.04156814,4.936338851,10.5437128,0.500793283,0.118242596,3782.648415,7.452704986,84.90983381,86.84747447,92.2530546,324.9056551,160.737883,374.9119357,1.026508894,16.80178945,96.9053249,86.06697787
2004,Aleppo,Jebel_Saman,1,523,523,2740,5239,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019
2004,Aleppo,Jebel_Saman,2,1861,1861,9804,5267,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019
2004,Aleppo,Jebel_Saman,3,271,271,975,3598,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019
2004,Aleppo,Jebel_Saman,4,108,108,447,4138.888889,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019
2004,Aleppo,As_Safira,2,3019,3019,13525,4480,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161
2004,Aleppo,As_Safira,3,3096,3096,13932,4500,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161
2004,Aleppo,As_Safira,4,590,590,2640,4474.576271,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161
2004,Raqqa,Raqqa,3,258,258,877,3399.224806,1.050201469,5.964680642,366.4462295,9.46091926,176.8215937,1.445777656,18.21052889,260.1565394,1,346.2123061,432.388088,13624.17705,1,26.05879584,31.59770822,18.92246813,5.636662574,11.19011253,0.31182605,0.057420077,3872.262412,7.943602406,68.54658646,81.60740859,83.41071803,187.1682397,252.812006,466.2953785,0.418199141,7.517291598,91.87161068,89.8962532
2004,Raqqa,Raqqa,4,12151,12151,59212,4872,1.050201469,5.964680642,366.4462295,9.46091926,176.8215937,1.445777656,18.21052889,260.1565394,1,346.2123061,432.388088,13624.17705,1,26.05879584,31.59770822,18.92246813,5.636662574,11.19011253,0.31182605,0.057420077,3872.262412,7.943602406,68.54658646,81.60740859,83.41071803,187.1682397,252.812006,466.2953785,0.418199141,7.517291598,91.87161068,89.8962532
2004,Raqqa,Raqqa,5,16744,16744,93448,5581,1.050201469,5.964680642,366.4462295,9.46091926,176.8215937,1.445777656,18.21052889,260.1565394,1,346.2123061,432.388088,13624.17705,1,26.05879584,31.59770822,18.92246813,5.636662574,11.19011253,0.31182605,0.057420077,3872.262412,7.943602406,68.54658646,81.60740859,83.41071803,187.1682397,252.812006,466.2953785,0.418199141,7.517291598,91.87161068,89.8962532
2004,Raqqa,Tell_Abiad,2,22444,22444,94736,4220,0.478825179,3.735158564,522.4332391,13.47531981,188.9206138,1.450549568,27.03711738,400.1496788,1,371.821103,384.8257953,13577.9887,1,11.17783109,32.83786378,18.85831764,5.278616146,9.942940494,0.387628408,0.073127305,3875.963564,7.789701512,73.67661628,87.54519569,87.89689453,261.4067156,163.0030389,436.503596,0.353533461,11.88417515,92.23818491,33.28514589
2004,Raqqa,Tell_Abiad,3,2783,2783,11171,4014,0.478825179,3.735158564,522.4332391,13.47531981,188.9206138,1.450549568,27.03711738,400.1496788,1,371.821103,384.8257953,13577.9887,1,11.17783109,32.83786378,18.85831764,5.278616146,9.942940494,0.387628408,0.073127305,3875.963564,7.789701512,73.67661628,87.54519569,87.89689453,261.4067156,163.0030389,436.503596,0.353533461,11.88417515,92.23818491,33.28514589
2004,Raqqa,Tell_Abiad,4,255,255,1012,3968.627451,0.478825179,3.735158564,522.4332391,13.47531981,188.9206138,1.450549568,27.03711738,400.1496788,1,371.821103,384.8257953,13577.9887,1,11.17783109,32.83786378,18.85831764,5.278616146,9.942940494,0.387628408,0.073127305,3875.963564,7.789701512,73.67661628,87.54519569,87.89689453,261.4067156,163.0030389,436.503596,0.353533461,11.88417515,92.23818491,33.28514589
2004,Raqqa,Tabqat,3,1772,1772,8816,4975,0.166312937,1.915996577,427.4300795,11.39688604,159.7684893,1.190950364,17.04136252,252.4603217,1,365.9192606,369.2454283,13360.36089,1,14.81675015,30.92719859,18.55605679,5.927438048,9.850994961,0.434367952,0.101685834,3749.411102,7.560426275,81.31912416,84.77903408,87.595515,207.4099383,193.9123706,366.1195327,0.562168467,8.629667024,93.96538978,97.73904029
2004,Raqqa,Tabqat,4,3443,3443,14667,4259,0.166312937,1.915996577,427.4300795,11.39688604,159.7684893,1.190950364,17.04136252,252.4603217,1,365.9192606,369.2454283,13360.36089,1,14.81675015,30.92719859,18.55605679,5.927438048,9.850994961,0.434367952,0.101685834,3749.411102,7.560426275,81.31912416,84.77903408,87.595515,207.4099383,193.9123706,366.1195327,0.562168467,8.629667024,93.96538978,97.73904029
2004,Raqqa,Tabqat,5,17753,17753,74883,4218,0.166312937,1.915996577,427.4300795,11.39688604,159.7684893,1.190950364,17.04136252,252.4603217,1,365.9192606,369.2454283,13360.36089,1,14.81675015,30.92719859,18.55605679,5.927438048,9.850994961,0.434367952,0.101685834,3749.411102,7.560426275,81.31912416,84.77903408,87.595515,207.4099383,193.9123706,366.1195327,0.562168467,8.629667024,93.96538978,97.73904029
2004,Dayr_Az_Zor,Dayr_Az_Zor,4,1954,1954,8832,4519,1.527438458,6.266817637,335.7728952,8.066682621,160.6562038,1.475571533,17.45613594,279.0580926,1,311.6110564,414.4570488,14310.56027,1,24.94088817,33.27569599,19.87577815,5.614436651,9.989824057,0.265822622,0.047177951,4161.465674,7.945084905,68.49716985,87.03533554,77.28925534,173.7542917,267.81461,453.5383851,0.441646162,7.406680906,86.42412487,59.82997528
2004,Dayr_Az_Zor,Dayr_Az_Zor,5,26519,26519,110664,4172,1.527438458,6.266817637,335.7728952,8.066682621,160.6562038,1.475571533,17.45613594,279.0580926,1,311.6110564,414.4570488,14310.56027,1,24.94088817,33.27569599,19.87577815,5.614436651,9.989824057,0.265822622,0.047177951,4161.465674,7.945084905,68.49716985,87.03533554,77.28925534,173.7542917,267.81461,453.5383851,0.441646162,7.406680906,86.42412487,59.82997528
2004,Dayr_Az_Zor,Al_Mayadin,5,9101,9101,40636,4465,0.846879854,4.706853339,308.0396537,7.13313517,106.9848781,1.464284982,15.16950876,321.6518012,1,284.7469964,415.4741643,14714.59226,1,13.44925992,33.55745803,20.43693369,6.015156346,9.642679007,0.203571821,0.026441566,4317.432868,7.935538403,68.81538657,90.02224887,75.92293682,164.844201,226.8776377,452.2255759,0.231444592,7.050522461,83.21752175,65.76879408
2004,Dayr_Az_Zor,Abu_Kamal,5,11459,11459,50465,4404,0.326690195,2.534252196,338.0626294,7.609903486,145.9024177,1.474952341,15.51213228,316.9541986,1,199.0450865,384.5147357,15236.56518,1,17.05196237,34.54651428,21.16189609,6.382905392,8.684882833,0.251309523,0.038689424,4441.403639,7.914785937,69.50713545,97.62786349,74.92928756,189.9851141,210.3167699,473.4703945,0.275403663,8.147721895,79.07487951,64.43444099
2004,Hassakeh,Hassakeh,2,29665,29665,90004,3034,1.234999017,5.292191536,556.6485078,13.41586041,179.2026918,1.453912692,22.75778998,312.1287676,1,352.2277754,371.0257892,14185.18109,1,19.1175947,33.97463499,19.70164041,5.469777574,8.964459639,0.368618961,0.071220593,4148.182316,7.76640865,74.453045,89.13112145,85.56433542,281.8678814,232.8497925,449.1236429,0.493960645,10.83503123,87.41919767,55.44769984
2004,Hassakeh,Hassakeh,3,12713,12713,43898,3453,1.234999017,5.292191536,556.6485078,13.41586041,179.2026918,1.453912692,22.75778998,312.1287676,1,352.2277754,371.0257892,14185.18109,1,19.1175947,33.97463499,19.70164041,5.469777574,8.964459639,0.368618961,0.071220593,4148.182316,7.76640865,74.453045,89.13112145,85.56433542,281.8678814,232.8497925,449.1236429,0.493960645,10.83503123,87.41919767,55.44769984
2004,Hassakeh,Hassakeh,4,11478,11478,35579,3099,1.234999017,5.292191536,556.6485078,13.41586041,179.2026918,1.453912692,22.75778998,312.1287676,1,352.2277754,371.0257892,14185.18109,1,19.1175947,33.97463499,19.70164041,5.469777574,8.964459639,0.368618961,0.071220593,4148.182316,7.76640865,74.453045,89.13112145,85.56433542,281.8678814,232.8497925,449.1236429,0.493960645,10.83503123,87.41919767,55.44769984
2004,Hassakeh,Hassakeh,5,11685,11685,45186,3867,1.234999017,5.292191536,556.6485078,13.41586041,179.2026918,1.453912692,22.75778998,312.1287676,1,352.2277754,371.0257892,14185.18109,1,19.1175947,33.97463499,19.70164041,5.469777574,8.964459639,0.368618961,0.071220593,4148.182316,7.76640865,74.453045,89.13112145,85.56433542,281.8678814,232.8497925,449.1236429,0.493960645,10.83503123,87.41919767,55.44769984
2004,Hassakeh,Quamishli,1,19117,19117,53295,2788,0.384508781,3.376182941,921.7399403,21.94856308,189.6343908,1.4227755,32.71215887,381.6987929,1,387.3408823,439.2062933,13689.70088,1,4.224880292,33.62868311,19.01347345,5.171298083,10.47570032,0.655323095,0.142240128,4198.545714,7.499177245,83.3607585,86.22519576,92.96184617,470.5476877,188.6721752,424.1715544,0.236333983,15.93920513,91.35158031,2.151515152
2004,Hassakeh,Quamishli,2,14507,14507,48062,3312,0.384508781,3.376182941,921.7399403,21.94856308,189.6343908,1.4227755,32.71215887,381.6987929,1,387.3408823,439.2062933,13689.70088,1,4.224880292,33.62868311,19.01347345,5.171298083,10.47570032,0.655323095,0.142240128,4198.545714,7.499177245,83.3607585,86.22519576,92.96184617,470.5476877,188.6721752,424.1715544,0.236333983,15.93920513,91.35158031,2.151515152
2004,Hassakeh,Quamishli,3,5453,5453,16561,3037,0.384508781,3.376182941,921.7399403,21.94856308,189.6343908,1.4227755,32.71215887,381.6987929,1,387.3408823,439.2062933,13689.70088,1,4.224880292,33.62868311,19.01347345,5.171298083,10.47570032,0.655323095,0.142240128,4198.545714,7.499177245,83.3607585,86.22519576,92.96184617,470.5476877,188.6721752,424.1715544,0.236333983,15.93920513,91.35158031,2.151515152
2004,Hassakeh,Al_Malika,1,26846,26846,104270,3884,0.273788898,2.626098262,1152.073845,26.6486605,177.7179584,1.393407522,35.81191186,396.1542193,1,442.2589019,474.1345723,13141.8264,1,11.47143655,32.9108448,18.25253667,4.463664118,10.98188085,0.666948607,0.146867996,4322.196076,7.401004555,86.63318149,84.76396938,95.87159356,580.3412606,182.2285639,417.2135132,0.627665989,23.0979689,95.69979046,71.48066457
2004,Hassakeh,Al_Malika,2,955,955,3343,3500,0.273788898,2.626098262,1152.073845,26.6486605,177.7179584,1.393407522,35.81191186,396.1542193,1,442.2589019,474.1345723,13141.8264,1,11.47143655,32.9108448,18.25253667,4.463664118,10.98188085,0.666948607,0.146867996,4322.196076,7.401004555,86.63318149,84.76396938,95.87159356,580.3412606,182.2285639,417.2135132,0.627665989,23.0979689,95.69979046,71.48066457
2004,Hassakeh,Ras_Al_Ain,1,20052,20052,86645,4321,0.383012451,4.287075453,671.52675,16.78523,181.239228,1.436138441,29.13638552,428.1986409,1,428.0325777,501.1308912,13508.12645,1,10.62784115,33.16590373,18.76128674,4.962238261,12.54271608,0.51289681,0.101571124,3999.700319,7.607914063,79.7361979,89.03775221,90.13674178,330.3802676,158.4989891,413.1203426,0.413294717,15.5378662,92.79264719,3.258706468
2004,Hassakeh,Ras_Al_Ain,2,62153,62153,231395,3723,0.383012451,4.287075453,671.52675,16.78523,181.239228,1.436138441,29.13638552,428.1986409,1,428.0325777,501.1308912,13508.12645,1,10.62784115,33.16590373,18.76128674,4.962238261,12.54271608,0.51289681,0.101571124,3999.700319,7.607914063,79.7361979,89.03775221,90.13674178,330.3802676,158.4989891,413.1203426,0.413294717,15.5378662,92.79264719,3.258706468
2004,Hassakeh,Ras_Al_Ain,4,350,350,1215,3471.428571,0.383012451,4.287075453,671.52675,16.78523,181.239228,1.436138441,29.13638552,428.1986409,1,428.0325777,501.1308912,13508.12645,1,10.62784115,33.16590373,18.76128674,4.962238261,12.54271608,0.51289681,0.101571124,3999.700319,7.607914063,79.7361979,89.03775221,90.13674178,330.3802676,158.4989891,413.1203426,0.413294717,15.5378662,92.79264719,3.258706468
2005,Homs,Tall_Kalakh,1,2950,2950,11741,3980,0.061265386,1.382119937,1386.854324,37.43090727,213.4968276,1.371293035,28.50363662,371.8628808,1,462.9664108,678.6183409,12110.96213,1,86.9397267,25.70009656,16.82078073,7.255059326,18.3663518,0.64611559,0.113854254,3704.104753,7.036198454,98.79338486,99.10971467,102.0519388,675.6643895,256.0800903,370.1287946,2.899572474,38.32373734,96.11874705,63.89144317
2005,Hama,Hama,2,108,108,536,4962.962963,0.227677668,4.733216797,702.6382185,19.65224645,192.7904067,1.455316559,28.89107986,399.9433813,1,367.8882638,446.229428,12757.15688,1,25.04294796,28.13759198,17.71827345,6.176370229,12.46416433,0.489216425,0.097889025,3574.358268,7.530149647,82.32834509,94.7944868,95.23549274,324.6623823,199.991121,385.7041579,0.890006436,18.48653952,98.75272314,22.43352601
2005,Hama,Hama,3,715,715,3546,4959.440559,0.227677668,4.733216797,702.6382185,19.65224645,192.7904067,1.455316559,28.89107986,399.9433813,1,367.8882638,446.229428,12757.15688,1,25.04294796,28.13759198,17.71827345,6.176370229,12.46416433,0.489216425,0.097889025,3574.358268,7.530149647,82.32834509,94.7944868,95.23549274,324.6623823,199.991121,385.7041579,0.890006436,18.48653952,98.75272314,22.43352601
2005,Hama,Hama,4,1712,1712,7961,4649,0.227677668,4.733216797,702.6382185,19.65224645,192.7904067,1.455316559,28.89107986,399.9433813,1,367.8882638,446.229428,12757.15688,1,25.04294796,28.13759198,17.71827345,6.176370229,12.46416433,0.489216425,0.097889025,3574.358268,7.530149647,82.32834509,94.7944868,95.23549274,324.6623823,199.991121,385.7041579,0.890006436,18.48653952,98.75272314,22.43352601
2005,Hama,Al_Ghab,1,3791,3791,21912,5780,0.049595436,1.643165164,1217.401728,35.97145907,139.7759455,1.347860465,28.59829587,349.5799349,1,352.189296,961.2583444,11751.19801,1,139.7020723,25.85796371,16.32110835,6.197685815,28.35510695,0.666671114,0.109356372,3383.354595,6.782044179,92.73480597,90.08900751,108.8496904,568.5290453,280.5196852,361.9957542,4.508295663,42.21571718,93.26347626,35.28868661
